title,author,publisher,publication_date,discount,price,url,canbuy
世界是斜的—從本地觀點看切身經濟問題,王盈勛,先覺,2006-06-30,9.0,234,https://www.books.com.tw/products/0010334231?loc=P_0005_051,True
追蝴蝶的人——陳維壽的七十年蝴蝶夢,陳維壽,先覺,2006-04-28,9.0,234,https://www.books.com.tw/products/0010329584?loc=P_0005_052,False
請問大學校長,高永謀（採訪）,先覺,2005-11-30,9.0,198,https://www.books.com.tw/products/0010315049?loc=P_0005_053,True
一生必備的婦科保健書──國際名醫劉偉民關鍵報告,劉偉民,先覺,2005-11-25,9.0,252,https://www.books.com.tw/products/0010315048?loc=P_0005_054,False
民主化臺灣新國家安全觀,臺灣安全研究小組,先覺,2005-10-31,9.0,288,https://www.books.com.tw/products/0010312104?loc=P_0005_055,False
國富論 II,Adam Smith,先覺,2005-09-26,79.0,513,https://www.books.com.tw/products/0010308909?loc=P_0005_056,True
頭條英文──時尚而優雅的新聞用語,李巧云,先覺,2005-07-25,9.0,207,https://www.books.com.tw/products/0010303985?loc=P_0005_057,True
猶太財商──為什麼猶太人那麼會賺錢?,周素石,先覺,2005-06-24,9.0,234,https://www.books.com.tw/products/0010294537?loc=P_0005_058,False
台酒尚青──黃營杉再造台灣菸酒行銷實錄,吳芥之、吳碧珠,先覺,2005-05-30,9.0,225,https://www.books.com.tw/products/0010291723?loc=P_0005_059,False
其實，曹操是個管理天才,東方智,先覺,2005-03-30,9.0,279,https://www.books.com.tw/products/0010286105?loc=P_0005_060,False
當科技變身時尚：16%的科技行銷密碼,黃彥達,先覺,2005-01-27,9.0,198,https://www.books.com.tw/products/0010281830?loc=P_0005_061,False
我愛身分地位,艾倫‧狄波頓,先覺,2004-12-30,79.0,276,https://www.books.com.tw/products/0010279134?loc=P_0005_062,True
天才的交鋒：達文西、米開朗基羅、拉斐爾三傑畫傳,周時奮,先覺,2004-10-26,9.0,315,https://www.books.com.tw/products/0010274618?loc=P_0005_063,True
談判兵法：孫子兵學的謀略智慧,劉必榮,先覺,2004-06-29,9.0,270,https://www.books.com.tw/products/0010262505?loc=P_0005_064,False
100億的教訓：你所不知道的電子商務,黃彥達,先覺,2004-05-28,9.0,234,https://www.books.com.tw/products/0010259301?loc=P_0005_065,False
水煮三國,成君憶,先覺,2004-02-25,9.0,288,https://www.books.com.tw/products/0010249545?loc=P_0005_066,False
透視上市公司──聰明選股，遠離地雷,葉銀華,先覺,2003-12-22,9.0,324,https://www.books.com.tw/products/0010243091?loc=P_0005_067,False
薛琦經濟聊天室,薛琦,先覺,2003-10-01,9.0,180,https://www.books.com.tw/products/0010233899?loc=P_0005_068,False
談判，無所不在：你不能不懂的協商智慧,劉必榮,先覺,2003-04-29,79.0,197,https://www.books.com.tw/products/0010221122?loc=P_0005_069,True
愛的春藥：崔斯坦與伊索德,翁德明,先覺,2003-04-10,9.0,179,https://www.books.com.tw/products/0010219319?loc=P_0005_070,False
邏輯的第一本書：生活一切智慧的根源,張智光,先覺,2003-02-24,9.0,234,https://www.books.com.tw/products/0010216134?loc=P_0005_071,False
